step,reward,win_rate,mean_steps
2531715,0.90625,0.9375,59.65625
2542035,0.96875,0.96875,61.96875
2552478,0.9375,0.9375,62.65625
2562703,1.0,1.0,56.4375
2573168,0.9375,0.9375,67.125
2583545,0.9375,0.96875,58.15625
2593822,1.0,1.0,56.28125
2603919,1.0,1.0,55.28125
2614192,1.0,1.0,55.34375
2624439,1.0,1.0,55.625
2634855,0.96875,0.96875,60.03125
2645043,0.96875,0.96875,58.5
2655317,0.8125,0.84375,88.03125
2665519,1.0,1.0,56.5625
2676021,1.0,1.0,57.90625
2686126,0.96875,0.96875,59.21875
2696344,0.9375,0.96875,57.59375
2706512,0.96875,0.96875,58.125
2716626,0.9375,0.96875,57.875
414,6.5621239973262036,0.0,52.59375
414,6.5621239973262036,0.0,52.59375
414,6.5621239973262036,0.0,52.59375
414,6.5621239973262036,0.0,52.59375
414,6.5621239973262036,0.0,52.59375
414,6.5621239973262036,0.0,52.59375
10422,8.488009692513366,0.0,63.65625
